date,day,day_of_week,day_of_year,week_of_year,month,quarter,year,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2019-09-17,17,1,260,38,9,3,2019,350.74,364.99,356.46,389.68,404.15,420.02,412.18,427.24,423.09,430.59,423.46,424.8,436.38,459.92,510.07,510.55,511.07,426.12,418.05,404.19,363.05,356.39,354.35,329.87
2019-09-18,18,2,261,38,9,3,2019,314.58,337.8,340.17,346.2,395.99,420.63,443.26,450.97,467.35,623.44,452.69,435.51,609.61,506.25,502.04,500.35,609.42,597.3,578.83,409.19,369.25,353.18,351.76,344.74
2019-09-19,19,3,262,38,9,3,2019,352.8,377.91,378.69,363.44,400.97,422.57,457.17,442.01,464.45,447.81,440.16,441.63,439.86,475.05,479.65,479.6,490.9,465.78,517.67,426.06,428.18,402.93,380.38,369.19
2019-09-20,20,4,263,38,9,3,2019,262.84,175.53,175.83,256.19,370.11,392.32,406.69,407.12,404.04,413.85,338.49,409.11,338.56,375.71,303.16,447.67,415.97,433.1,393.59,381.6,352.8,352.31,333.96,329.62
2019-09-21,21,5,264,38,9,3,2019,353.33,347.46,344.53,352.33,388.4,571.76,575.0,604.37,426.26,424.98,423.19,420.28,421.99,441.81,428.9,446.38,454.17,577.72,565.09,409.9,515.94,259.5,257.56,256.3
2019-09-22,22,6,265,38,9,3,2019,266.38,267.77,281.05,332.18,381.31,398.33,406.56,409.08,432.33,419.37,429.52,429.44,432.91,437.07,427.58,439.65,479.8,437.16,403.51,372.76,339.06,255.39,256.42,256.91
2019-09-23,23,0,266,39,9,3,2019,292.88,355.06,386.03,404.16,474.28,498.47,516.27,477.74,483.67,484.55,483.08,482.79,480.79,528.0,524.01,522.54,514.26,443.14,545.27,435.4,390.28,371.34,371.34,363.83
2019-09-24,24,1,267,39,9,3,2019,345.12,351.4,377.15,397.68,445.03,431.2,460.58,448.98,451.59,470.4,469.51,465.88,476.54,480.98,520.01,532.54,512.15,448.19,443.43,423.32,390.35,376.21,368.61,330.77
2019-09-25,25,2,268,39,9,3,2019,287.27,350.88,381.14,391.51,413.05,427.77,456.71,453.22,453.83,453.85,452.01,453.35,456.24,463.73,464.05,479.44,489.35,458.89,427.17,403.46,367.12,352.61,286.7,261.19
2019-09-26,26,3,269,39,9,3,2019,337.32,375.15,381.0,386.88,403.93,431.57,452.43,457.16,452.7,453.44,449.44,449.57,449.03,474.95,473.89,469.15,471.41,447.99,422.36,399.48,376.63,365.84,362.78,332.09
2019-09-27,27,4,270,39,9,3,2019,164.33,163.41,311.5,319.85,340.53,354.62,391.8,394.76,389.67,389.72,389.42,390.96,388.55,387.91,390.1,396.66,409.27,391.0,361.55,234.06,219.99,202.72,190.93,191.23
2019-09-28,28,5,271,39,9,3,2019,145.66,153.81,262.43,154.12,284.52,320.66,316.64,340.93,352.34,354.03,351.95,348.15,351.4,364.75,389.14,377.29,373.68,357.36,339.78,217.7,300.87,277.84,270.16,160.15
2019-09-29,29,6,272,39,9,3,2019,367.09,366.56,369.9,372.21,388.52,408.73,403.33,432.57,444.48,453.23,451.16,450.89,456.65,460.96,512.86,521.32,519.75,479.44,431.53,415.21,393.66,372.48,372.24,358.9
2019-09-30,30,0,273,40,9,3,2019,310.22,304.79,443.57,495.88,565.41,603.13,623.99,626.5,592.77,604.07,590.57,611.62,603.26,635.42,657.16,665.03,680.04,514.59,425.5,408.88,535.35,513.88,504.04,461.85
2019-10-01,1,1,274,40,10,4,2019,461.04,460.74,468.87,431.77,490.3,503.86,518.25,485.63,483.72,489.06,488.04,489.06,487.7,538.24,545.8,672.41,559.52,470.69,453.97,446.53,541.01,411.9,395.87,365.38
2019-10-02,2,2,275,40,10,4,2019,515.45,515.64,531.21,451.64,495.21,655.87,685.89,681.16,642.12,630.75,638.76,629.72,629.39,679.42,719.78,782.95,778.19,700.09,519.85,474.94,597.86,553.13,458.35,409.4
2019-10-03,3,3,276,40,10,4,2019,524.97,536.92,547.03,558.82,589.11,687.63,724.47,751.92,733.99,715.54,497.29,481.6,493.72,563.36,752.53,767.73,728.49,676.82,469.38,445.82,447.47,427.81,424.78,399.06
2019-10-04,4,4,277,40,10,4,2019,403.22,410.62,503.66,424.11,603.42,599.29,602.36,504.73,503.77,513.55,477.61,476.01,472.7,477.42,661.36,717.22,710.58,515.29,471.12,444.65,447.88,426.73,426.07,395.07
2019-10-05,5,5,278,40,10,4,2019,362.66,391.75,393.22,370.55,411.51,427.24,430.39,437.95,457.06,457.61,456.71,457.72,461.9,469.83,476.9,480.72,480.27,464.21,414.05,410.15,411.25,388.95,387.74,360.3
2019-10-06,6,6,279,40,10,4,2019,360.03,359.21,377.85,369.8,404.65,403.34,416.78,421.45,415.07,403.71,418.75,412.45,418.73,454.18,487.95,499.57,503.49,448.15,439.6,419.51,409.13,400.83,399.17,382.91
2019-10-07,7,0,280,41,10,4,2019,370.98,373.0,395.04,395.97,461.63,474.56,441.21,437.31,444.43,437.31,448.35,459.65,468.03,472.73,650.09,704.61,519.37,466.89,454.08,425.18,418.51,409.21,398.72,384.54
2019-10-08,8,1,281,41,10,4,2019,368.75,368.81,371.28,358.96,425.13,567.31,430.32,432.08,433.1,429.24,430.48,430.63,426.78,469.17,507.65,502.97,452.68,433.41,422.45,401.05,411.48,392.67,359.93,367.03
2019-10-09,9,2,282,41,10,4,2019,373.01,383.86,456.69,399.07,427.77,426.95,451.15,458.44,470.14,471.43,468.9,466.68,465.17,491.39,495.29,492.88,492.82,481.16,471.58,438.82,415.03,399.92,382.29,372.11
2019-10-10,10,3,283,41,10,4,2019,242.88,331.69,341.35,375.57,255.1,274.82,324.56,321.65,327.46,281.0,285.55,277.25,320.91,390.51,489.3,456.45,598.99,345.98,512.39,474.39,282.79,278.32,267.08,251.87
2019-10-11,11,4,284,41,10,4,2019,425.08,462.33,483.93,538.49,587.5,595.27,548.67,412.9,416.69,431.32,466.63,460.11,459.55,520.58,523.48,524.29,519.15,597.03,575.07,431.46,541.35,519.71,491.93,459.49
2019-10-12,12,5,285,41,10,4,2019,369.99,358.18,403.95,255.79,427.98,414.7,427.33,411.86,339.42,348.71,362.55,363.21,363.91,374.91,420.59,399.39,384.37,529.13,479.75,463.46,438.75,388.81,361.04,334.93
2019-10-13,13,6,286,41,10,4,2019,490.5,472.33,484.57,392.39,521.72,445.52,486.98,466.51,486.23,493.01,487.27,508.72,499.85,543.25,550.07,552.89,565.13,738.74,626.14,610.56,613.25,574.89,558.69,513.92
2019-10-14,14,0,287,42,10,4,2019,318.17,367.71,402.41,419.26,482.62,500.13,530.02,547.36,518.1,498.36,507.3,501.7,365.06,417.01,555.49,559.35,547.19,612.26,352.23,438.96,416.97,402.8,245.39,312.89
2019-10-15,15,1,288,42,10,4,2019,332.12,331.07,395.12,455.82,604.16,515.82,546.62,545.26,395.91,478.42,509.52,448.92,394.75,526.44,417.58,418.89,411.71,497.83,333.76,306.43,420.54,411.29,357.69,326.16
2019-10-16,16,2,289,42,10,4,2019,471.76,473.08,529.51,540.42,582.34,592.86,488.27,506.45,508.0,483.47,472.71,456.62,528.08,517.72,689.01,634.48,592.39,611.84,579.98,541.65,430.07,414.37,389.17,373.76
2019-10-17,17,3,290,42,10,4,2019,167.19,159.03,227.32,180.75,212.59,333.76,364.65,284.67,369.09,284.9,284.45,281.43,278.46,326.01,406.87,363.99,381.45,269.67,256.07,241.45,282.15,260.89,242.91,224.3
2019-10-18,18,4,291,42,10,4,2019,140.31,137.93,246.72,177.78,309.23,312.55,341.67,344.82,341.48,345.41,340.16,341.69,340.49,382.62,392.71,349.18,351.73,342.25,329.48,216.59,246.55,232.41,220.84,202.34
2019-10-19,19,5,292,42,10,4,2019,313.97,295.6,296.76,256.99,264.15,292.95,414.17,430.63,342.25,346.53,343.9,344.01,341.37,339.08,443.76,451.42,442.1,344.32,468.14,438.7,409.31,344.29,323.22,306.01
2019-10-20,20,6,293,42,10,4,2019,319.66,315.09,350.06,339.47,470.07,490.11,502.41,447.86,438.98,442.84,440.92,335.71,334.77,485.74,592.0,607.62,573.51,460.07,471.45,408.45,375.94,241.7,228.69,350.46
2019-10-21,21,0,294,43,10,4,2019,341.15,335.74,353.58,379.75,415.44,463.96,451.91,448.9,369.89,424.59,389.69,472.91,468.36,511.82,527.59,486.08,524.44,513.59,504.09,474.05,446.1,404.27,377.82,337.54
2019-10-22,22,1,295,43,10,4,2019,341.11,335.66,386.2,422.98,456.83,524.59,573.45,609.04,566.85,532.65,559.96,478.36,517.03,525.31,600.59,633.04,601.95,512.35,490.77,456.52,417.14,392.18,360.37,334.39
2019-10-23,23,2,296,43,10,4,2019,496.17,489.47,535.85,562.51,574.7,604.87,657.87,705.12,692.94,681.23,603.2,603.61,601.73,651.99,668.52,658.64,628.91,591.87,650.78,631.32,596.96,577.63,539.11,512.59
2019-10-24,24,3,297,43,10,4,2019,330.65,324.63,346.33,373.37,408.6,435.74,472.45,480.83,489.71,492.63,491.61,487.39,528.79,540.77,586.22,587.29,527.45,545.38,528.96,486.84,445.82,417.29,362.14,344.69
2019-10-25,25,4,298,43,10,4,2019,525.48,526.59,547.81,570.7,585.0,611.15,663.59,679.6,674.49,716.4,676.74,673.82,690.79,746.47,790.4,735.02,683.17,732.84,717.43,644.15,625.2,613.24,567.45,527.02
2019-10-26,26,5,299,43,10,4,2019,537.32,535.31,536.41,542.2,587.45,607.74,634.69,657.32,695.35,680.05,677.11,676.15,673.58,680.68,695.88,694.71,681.15,695.65,661.28,635.59,575.79,546.41,540.69,514.95
2019-10-27,27,6,300,43,10,4,2019,507.16,494.39,530.76,540.01,557.31,583.27,585.22,587.98,610.13,544.66,604.86,605.26,612.99,629.46,650.1,654.39,663.68,668.73,661.21,617.44,572.52,547.94,521.07,490.86
2019-10-28,28,0,301,44,10,4,2019,492.02,493.75,511.2,537.26,568.2,605.33,645.98,664.34,678.35,658.95,647.42,646.48,650.89,701.16,728.06,684.65,650.91,682.24,643.59,595.61,568.06,550.06,519.2,491.31
2019-10-29,29,1,302,44,10,4,2019,738.28,743.97,742.41,762.08,766.33,788.95,798.88,801.16,798.67,825.06,820.83,820.45,829.52,864.75,858.83,841.47,868.7,855.7,852.23,846.09,791.16,783.5,758.44,740.35
2019-10-30,30,2,303,44,10,4,2019,709.98,714.43,716.73,731.68,746.8,771.58,777.37,805.9,834.76,842.05,837.43,837.8,836.49,855.05,865.99,860.87,855.0,841.35,848.4,845.08,800.43,760.82,723.65,711.84
2019-10-31,31,3,304,44,10,4,2019,685.1,688.41,689.94,700.47,702.04,741.69,757.85,779.07,769.13,823.58,815.23,793.55,770.35,804.41,806.16,790.35,776.52,749.94,805.69,797.96,741.87,710.69,685.17,671.65
2019-11-01,1,4,305,44,11,4,2019,554.05,556.59,544.89,588.78,564.48,626.48,636.32,634.36,630.19,650.05,649.13,660.25,662.95,659.52,680.55,687.2,670.07,647.44,695.23,666.7,583.41,571.53,557.55,519.62
2019-11-02,2,5,306,44,11,4,2019,678.61,682.14,674.88,684.75,686.87,704.67,703.33,720.46,728.82,745.97,743.65,740.13,740.4,765.98,805.13,794.55,749.8,739.05,723.92,729.47,711.82,731.05,692.56,671.38
2019-11-03,3,6,307,44,11,4,2019,456.66,454.86,461.08,436.79,456.84,468.03,479.93,472.61,460.56,453.03,477.41,464.68,505.34,530.12,597.97,597.27,531.53,488.68,463.18,469.52,543.21,512.25,476.3,450.09
2019-11-04,4,0,308,45,11,4,2019,446.11,437.8,442.28,390.85,390.91,406.68,441.73,452.94,459.21,481.61,489.84,484.46,488.32,548.63,554.39,506.7,535.42,474.95,461.87,457.27,534.68,508.73,462.1,438.69
2019-11-05,5,1,309,45,11,4,2019,715.75,714.16,735.51,745.61,776.86,792.68,823.92,804.71,811.69,817.51,812.67,816.5,835.72,845.47,843.96,839.89,803.35,787.71,780.37,766.57,768.38,756.2,736.09,711.42
2019-11-06,6,2,310,45,11,4,2019,778.36,783.44,803.26,806.52,817.3,842.23,860.24,864.57,873.28,883.95,880.36,888.23,888.94,896.09,898.41,891.9,888.94,873.47,871.97,853.31,839.31,819.73,803.28,785.35
2019-11-07,7,3,311,45,11,4,2019,719.59,723.33,735.51,740.97,757.0,782.14,789.2,788.04,786.32,791.27,786.21,802.88,808.25,812.18,820.32,801.09,789.99,791.67,786.91,771.62,759.85,751.05,727.26,711.21
2019-11-08,8,4,312,45,11,4,2019,747.2,753.58,773.45,776.74,784.78,822.25,834.35,837.35,846.1,861.5,855.39,864.5,859.34,866.77,874.82,871.23,866.91,858.05,855.53,812.71,799.3,788.18,774.97,748.8
2019-11-09,9,5,313,45,11,4,2019,774.52,754.87,772.97,768.9,770.08,776.74,802.36,812.39,816.71,811.09,811.73,821.55,813.9,823.64,843.22,825.69,824.39,842.02,840.87,830.88,812.82,797.33,781.84,774.33
2019-11-10,10,6,314,45,11,4,2019,688.76,682.94,687.13,680.92,683.72,702.49,712.29,707.56,713.32,739.22,722.13,722.81,728.86,776.78,771.7,777.24,749.96,766.7,784.17,766.63,736.12,718.88,658.78,670.1
2019-11-11,11,0,315,46,11,4,2019,595.06,591.12,594.13,626.23,644.26,685.94,714.53,707.76,741.94,767.61,740.21,737.01,753.49,781.46,801.73,766.03,764.3,739.68,729.93,685.81,650.57,648.48,618.17,592.2
2019-11-12,12,1,316,46,11,4,2019,300.74,297.59,143.98,351.55,339.92,368.2,400.74,397.85,408.71,391.54,379.66,393.63,428.93,444.96,466.7,438.25,563.08,479.26,467.61,430.49,402.02,374.9,338.7,319.91
2019-11-13,13,2,317,46,11,4,2019,778.57,781.18,789.6,813.41,820.63,822.99,834.66,835.08,844.29,857.11,845.15,853.51,846.09,875.37,895.53,868.99,871.0,857.98,855.24,818.96,819.47,804.42,790.21,780.6
2019-11-14,14,3,318,46,11,4,2019,783.85,787.98,800.26,804.49,806.58,822.71,837.63,843.23,861.46,856.75,851.88,857.47,868.71,897.48,898.09,855.28,843.39,836.95,830.83,812.17,804.48,795.62,783.64,762.83
2019-11-15,15,4,319,46,11,4,2019,768.4,798.66,810.57,810.98,818.63,840.51,848.24,865.25,873.16,873.7,868.63,874.73,884.51,904.4,899.63,889.25,877.22,869.51,872.16,847.89,837.52,808.06,811.93,802.1
2019-11-16,16,5,320,46,11,4,2019,820.96,814.74,814.64,808.69,810.61,834.65,850.39,854.72,855.79,873.37,873.23,878.06,879.27,912.58,925.37,906.72,893.94,886.82,886.04,871.97,873.61,839.76,827.07,818.71
2019-11-17,17,6,321,46,11,4,2019,691.06,683.96,693.38,689.06,685.21,701.58,732.11,725.41,740.32,769.01,763.36,767.69,775.26,824.94,837.39,824.38,829.04,835.28,830.4,796.05,774.62,738.4,712.41,683.1
2019-11-18,18,0,322,47,11,4,2019,738.52,745.09,757.95,770.7,782.9,829.25,856.57,857.11,875.47,862.78,855.02,862.93,882.09,886.74,901.32,906.62,890.72,859.17,844.57,799.76,789.43,774.94,739.57,741.88
2019-11-19,19,1,323,47,11,4,2019,758.39,764.23,676.14,687.0,752.68,791.05,815.48,812.75,803.86,805.95,806.67,828.59,834.51,862.94,874.92,851.52,857.78,832.18,809.41,803.04,791.47,779.57,768.78,763.73
2019-11-20,20,2,324,47,11,4,2019,654.38,653.29,650.93,669.38,744.31,788.07,803.36,800.43,789.69,802.7,803.1,803.15,821.24,844.62,835.97,843.85,820.54,792.33,745.77,763.28,749.72,725.87,693.56,653.07
2019-11-21,21,3,325,47,11,4,2019,701.88,705.09,699.24,701.73,748.23,791.57,810.93,805.91,800.62,804.34,801.88,829.31,858.33,870.6,874.49,875.84,864.21,848.34,777.51,783.01,774.32,762.56,729.05,706.79
2019-11-22,22,4,326,47,11,4,2019,683.36,687.4,682.04,708.07,740.98,775.71,813.49,798.56,801.23,821.44,820.84,815.02,841.37,857.12,854.73,843.25,821.33,818.62,774.67,764.79,773.07,745.41,730.74,698.87
2019-11-23,23,5,327,47,11,4,2019,790.7,788.81,782.26,784.89,797.55,824.97,871.45,875.55,876.04,899.02,902.4,895.64,914.34,922.75,942.34,902.61,914.05,902.82,882.89,864.94,801.88,796.22,785.67,777.48
2019-11-24,24,6,328,47,11,4,2019,841.8,843.57,833.86,838.24,852.22,866.29,884.12,887.46,893.55,895.55,895.26,897.91,900.7,911.22,916.87,914.24,948.24,940.25,921.73,898.83,874.78,867.93,843.27,841.44
2019-11-25,25,0,329,48,11,4,2019,862.88,872.54,849.86,867.25,898.93,913.89,952.84,950.22,922.12,921.13,918.28,920.05,928.23,934.72,937.7,925.72,922.08,910.71,914.49,884.29,863.9,865.26,837.26,835.22
2019-11-26,26,1,330,48,11,4,2019,762.44,767.13,775.53,851.94,821.85,838.53,845.4,783.04,792.46,786.5,783.2,791.44,797.81,844.46,812.1,846.15,791.06,780.67,772.8,767.08,804.61,814.18,762.85,761.17
2019-11-27,27,2,331,48,11,4,2019,760.69,745.05,744.65,741.32,755.0,775.92,785.21,776.63,784.51,788.42,788.42,796.32,801.01,919.24,807.75,801.74,867.51,810.58,847.48,762.84,799.08,769.3,755.93,736.7
2019-11-28,28,3,332,48,11,4,2019,789.22,799.09,800.89,799.88,819.63,864.74,875.39,874.67,876.94,856.41,854.84,865.0,862.69,974.33,882.75,878.79,855.85,855.2,869.94,895.45,850.55,834.58,819.6,803.44
2019-11-29,29,4,333,48,11,4,2019,815.84,822.46,820.33,821.58,838.64,863.84,890.69,885.64,870.63,877.79,884.2,884.99,887.64,901.49,896.84,892.09,886.95,885.3,857.76,842.44,842.98,848.45,838.23,820.16
2019-11-30,30,5,334,48,11,4,2019,808.66,809.73,758.45,791.8,814.37,832.32,845.99,854.8,851.0,854.56,855.07,858.47,873.23,876.62,878.99,865.79,858.19,854.37,844.56,823.4,823.82,829.27,822.86,806.56
2019-12-01,1,6,335,48,12,4,2019,818.11,816.77,822.37,815.33,816.64,831.16,843.04,846.38,852.88,858.61,858.96,858.54,864.6,877.2,871.7,868.94,867.28,861.78,860.22,852.71,843.87,835.48,827.37,814.72
2019-12-02,2,0,336,49,12,4,2019,870.05,878.88,897.42,901.28,904.96,937.14,945.23,950.42,951.62,954.31,952.16,950.29,941.64,947.87,948.72,944.45,950.79,944.02,942.04,931.51,909.58,891.96,884.61,866.73
2019-12-03,3,1,337,49,12,4,2019,860.26,863.0,879.77,885.55,907.24,937.26,946.88,945.8,942.34,941.91,944.66,942.44,945.61,954.69,953.63,950.49,943.51,940.35,938.74,923.44,902.86,890.2,878.52,856.46
2019-12-04,4,2,338,49,12,4,2019,844.9,851.54,861.04,864.64,888.27,905.21,932.72,931.22,932.41,933.46,928.32,930.69,934.46,945.99,940.53,941.24,938.24,930.44,928.71,910.53,893.92,879.83,859.4,859.74
2019-12-05,5,3,339,49,12,4,2019,792.19,799.06,811.37,803.97,833.22,847.34,853.52,853.18,847.87,847.42,847.29,843.84,851.13,931.81,935.57,940.81,936.36,931.18,837.22,814.28,801.83,794.07,780.57,758.94
2019-12-06,6,4,340,49,12,4,2019,801.06,829.63,841.8,847.12,907.02,965.41,946.29,968.45,947.77,945.29,918.5,948.41,988.97,1024.7,987.91,982.39,944.88,974.59,917.19,878.08,844.76,839.09,830.62,815.54
2019-12-07,7,5,341,49,12,4,2019,891.65,882.41,884.86,900.84,904.83,935.41,966.58,973.79,970.36,969.83,969.82,948.76,944.13,953.93,959.84,955.97,953.43,995.8,947.58,927.36,908.25,899.6,893.35,880.07
2019-12-08,8,6,342,49,12,4,2019,873.48,851.14,855.68,876.68,869.88,885.69,906.81,912.83,936.43,934.71,929.22,914.87,923.57,946.24,959.18,964.41,960.94,985.63,945.49,913.73,889.66,881.17,874.2,860.2
2019-12-09,9,0,343,50,12,4,2019,905.63,909.99,919.75,933.98,937.96,975.52,999.64,1001.36,1026.01,1015.85,1015.88,981.79,985.27,1000.6,1007.18,999.27,980.71,995.32,971.25,939.2,914.78,904.03,899.76,891.37
2019-12-10,10,1,344,50,12,4,2019,916.44,914.52,931.99,942.67,950.43,979.03,1009.65,1029.69,1038.72,1038.26,1038.17,1011.79,1018.03,1034.41,1039.4,1039.2,1029.86,1043.58,1010.24,978.5,947.67,936.91,924.95,921.94
2019-12-11,11,2,345,50,12,4,2019,922.63,920.7,935.78,948.17,953.33,978.14,998.83,991.94,1016.27,1013.04,1018.66,981.53,989.42,1002.74,1008.63,1006.18,994.07,1007.32,967.71,951.97,935.06,925.63,922.37,918.61
2019-12-12,12,3,346,50,12,4,2019,904.68,911.81,923.52,937.33,945.99,960.07,973.62,968.21,985.2,982.83,987.43,960.04,971.45,981.55,993.85,985.56,979.91,993.16,972.73,947.43,931.17,926.01,920.35,901.15
2019-12-13,13,4,347,50,12,4,2019,900.85,902.59,916.35,929.9,941.1,950.21,951.05,950.96,954.95,968.54,965.71,968.65,975.29,993.5,994.79,983.1,974.84,1004.5,960.27,940.2,929.17,923.09,917.71,915.01
2019-12-14,14,5,348,50,12,4,2019,928.34,933.08,931.31,927.0,945.08,955.48,967.26,970.09,991.95,1008.3,1007.45,1004.19,987.89,994.9,1001.95,994.7,1023.12,996.75,1008.72,985.7,961.31,949.13,931.74,928.41
2019-12-15,15,6,349,50,12,4,2019,896.38,891.02,899.6,891.39,885.8,904.27,911.4,922.12,932.58,934.22,933.47,935.44,939.91,949.21,953.15,948.97,946.39,941.88,949.36,933.86,929.25,916.53,897.87,895.13
2019-12-16,16,0,350,51,12,4,2019,868.52,882.68,888.56,888.56,915.16,931.77,952.19,954.13,944.48,955.09,944.63,946.94,950.13,965.39,986.4,965.52,955.36,940.77,941.43,913.42,891.77,877.28,866.89,858.15
2019-12-17,17,1,351,51,12,4,2019,870.4,873.8,889.5,885.88,906.75,915.2,935.55,931.54,929.21,919.11,913.46,909.48,908.71,921.92,926.68,933.23,936.86,926.66,929.02,918.19,893.45,896.73,889.68,871.01
2019-12-18,18,2,352,51,12,4,2019,890.16,895.39,912.28,911.01,925.27,944.24,968.45,967.14,960.92,965.41,968.3,967.7,973.32,984.84,986.29,985.41,971.07,963.04,971.45,954.84,929.01,913.49,914.57,896.0
2019-12-19,19,3,353,51,12,4,2019,904.01,904.44,920.84,918.35,931.9,954.59,975.48,977.16,969.82,970.6,973.33,970.73,975.29,981.56,985.88,985.81,979.7,966.66,971.18,956.41,929.38,923.17,915.53,875.15
2019-12-20,20,4,354,51,12,4,2019,855.57,871.82,885.51,885.36,909.75,920.67,942.13,948.4,939.21,940.08,940.52,938.23,946.71,954.77,951.99,946.47,942.55,933.44,936.82,924.78,900.25,896.76,896.26,855.94
2019-12-21,21,5,355,51,12,4,2019,860.0,862.52,864.51,863.11,873.38,892.0,895.04,897.4,920.51,928.14,927.56,927.57,929.44,940.12,936.81,934.1,931.56,927.94,932.12,922.76,908.22,893.27,863.85,857.33
2019-12-22,22,6,356,51,12,4,2019,863.36,867.83,865.39,863.29,875.49,892.3,907.57,911.27,911.51,923.89,934.08,934.9,940.4,949.9,953.07,948.39,946.65,941.71,947.91,937.35,921.86,907.83,873.43,864.01
2019-12-23,23,0,357,52,12,4,2019,884.74,887.46,904.72,907.92,923.79,937.08,968.69,966.05,964.18,963.8,963.55,962.63,967.0,978.1,975.98,972.8,970.66,961.96,971.29,950.76,928.91,922.75,915.45,897.18
2019-12-24,24,1,358,52,12,4,2019,912.21,911.77,923.86,923.93,933.98,958.76,986.61,985.34,981.9,984.09,985.88,982.41,990.06,999.42,996.28,992.82,985.11,975.61,983.44,970.78,952.6,934.95,926.91,906.62
2019-12-25,25,2,359,52,12,4,2019,870.06,872.83,885.55,886.21,903.72,913.98,940.65,938.85,935.49,936.07,935.33,934.82,938.53,936.47,940.98,940.11,931.32,925.01,937.17,924.03,911.08,889.45,897.29,867.5
2019-12-26,26,3,360,52,12,4,2019,853.43,854.07,865.05,865.7,883.8,887.49,891.83,898.2,894.61,891.88,888.86,885.44,898.88,914.58,907.92,900.14,895.6,889.01,901.71,887.75,867.43,851.93,848.59,830.17
2019-12-27,27,4,361,52,12,4,2019,849.75,847.73,861.34,867.46,882.35,899.84,925.96,928.35,925.4,921.04,920.03,920.35,925.41,931.58,933.93,931.84,925.13,915.41,925.14,907.37,892.26,875.74,872.81,856.5
2019-12-28,28,5,362,52,12,4,2019,857.89,856.96,859.35,842.48,871.12,880.88,885.64,886.84,920.13,919.43,918.22,918.73,925.02,933.69,933.81,931.49,929.44,926.75,927.44,913.86,895.08,880.87,858.26,854.69
2019-12-29,29,6,363,52,12,4,2019,851.14,845.07,846.59,833.69,853.63,874.8,879.64,887.8,900.3,902.41,900.95,901.45,912.66,925.37,937.79,937.65,944.15,939.6,943.97,928.49,916.2,891.87,882.4,860.96
2019-12-30,30,0,364,1,12,4,2019,951.54,949.56,958.76,953.2,976.95,1010.15,1051.38,1056.52,1053.83,1053.42,1052.35,1052.58,1057.27,1065.95,1070.21,1069.52,1067.96,1053.77,1083.89,1050.42,1022.73,1013.72,994.17,992.23
2019-12-31,31,1,365,1,12,4,2019,981.04,959.54,957.22,950.68,976.45,1003.22,1034.79,1040.87,1041.56,1038.98,1037.28,1040.11,1043.54,1053.26,1060.54,1059.95,1052.28,1055.63,1053.34,1050.31,1027.57,1023.07,1015.48,1004.89
2020-01-01,1,2,1,1,1,1,2020,930.12,927.81,927.77,927.2,929.05,922.02,925.8,918.33,920.09,919.68,920.6,921.58,922.35,926.09,932.83,937.23,942.01,945.82,956.32,959.68,950.54,932.44,925.43,922.49
2020-01-02,2,3,2,1,1,1,2020,938.64,931.03,930.6,935.11,928.47,927.48,943.33,950.36,952.72,983.29,979.07,978.38,979.84,991.09,996.3,996.62,998.0,996.5,1001.77,1002.96,993.06,979.01,970.33,939.34
2020-01-03,3,4,3,1,1,1,2020,938.18,937.23,920.8,924.49,921.45,932.7,949.6,958.15,982.05,985.78,986.81,986.48,988.41,996.56,1003.89,1002.41,1001.53,998.32,988.66,990.0,976.18,960.18,928.41,926.56
2020-01-04,4,5,4,1,1,1,2020,926.61,922.63,924.05,923.72,933.51,935.55,955.5,971.55,1000.36,1001.23,999.44,999.1,1000.25,1009.77,1014.24,1010.72,1007.14,1004.09,1011.22,997.99,987.17,974.67,964.02,932.71
2020-01-05,5,6,5,1,1,1,2020,904.68,912.17,897.34,915.96,927.17,927.07,942.99,958.21,983.33,983.54,982.17,982.27,984.89,993.08,993.69,991.41,988.85,985.33,990.85,979.25,964.75,945.42,934.09,906.07
